Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
21-Feb-23,7746.75,7765.6,7668.4,7681.8,-0.84%,14511401,1380.97
22-Feb-23,7681.45,7711.8,7647.35,7655.05,-0.34%,17105338,1411.77
23-Feb-23,7672.8,7674.7,7618.35,7641.85,-0.4%,18725185,1519.44
24-Feb-23,7650.65,7703,7607.25,7655.2,0.06%,16627661,1518.32
27-Feb-23,7659,7659.4,7555.45,7587.65,-0.93%,13973347,1091.97
28-Feb-23,7597.05,7615,7486.6,7498.5,-1.3%,71127603,3191.94
01-Mar-23,7490.4,7531.9,7486.15,7511.75,0.29%,16334848,1293.32
02-Mar-23,7520.1,7528.15,7475.8,7504.55,-0.21%,15872773,1167.12
03-Mar-23,7526.8,7535.85,7489.9,7515.75,-0.15%,13901052,1053.96
06-Mar-23,7536.85,7587.05,7527.35,7537.55,0.01%,17736139,1302.95
08-Mar-23,7518,7534.2,7458.6,7491.45,-0.35%,18989502,1462.59
09-Mar-23,7496.05,7538.5,7455.9,7467.4,-0.38%,20339292,1778.54
10-Mar-23,7437.8,7445.6,7388.55,7438.6,0.01%,17412981,1313.49
13-Mar-23,7438.25,7478,7373.7,7394,-0.59%,14354454,1292.52
14-Mar-23,7400.2,7433.35,7357.5,7389.45,-0.15%,17707657,1564.46
15-Mar-23,7403.05,7484.55,7395.85,7422.65,0.26%,15494190,1348.84
16-Mar-23,7434.7,7502.75,7426.5,7486.7,0.7%,17890393,1438.91
17-Mar-23,7516.9,7530.15,7423.8,7447.85,-0.92%,60406239,2487.38
20-Mar-23,7433.25,7461.1,7389.15,7432.7,-0.01%,26512089,1853.4
21-Mar-23,7452.6,7456.95,7399.95,7404.95,-0.64%,22631944,1288.49
22-Mar-23,7416.15,7486.5,7405.65,7481.3,0.88%,14445490,1133.95
23-Mar-23,7489.15,7508.6,7471.7,7493.5,0.06%,19351445,1439.26
24-Mar-23,7497.3,7524.3,7469.7,7480.45,-0.22%,23241497,1574.53
27-Mar-23,7509.2,7609.3,7477.3,7563.35,0.72%,36998088,2460.93
28-Mar-23,7583.9,7583.95,7518.05,7558.55,-0.33%,20944129,1549.15
29-Mar-23,7568.5,7621.05,7554,7601.6,0.44%,27832222,1783.79
31-Mar-23,7617.4,7661.4,7578.85,7621.55,0.05%,24954451,1837.27
03-Apr-23,7648.4,7651.85,7592.55,7621.25,-0.35%,21305554,1592.25
05-Apr-23,7625.3,7670,7601.6,7663,0.49%,23022287,1628.82
06-Apr-23,7666.75,7736.55,7649,7727,0.79%,19231174,1362.25
10-Apr-23,7759.25,7772,7733.2,7759.05,0%,13127446,1046.35
11-Apr-23,7771.7,7844,7734.65,7779.9,0.11%,17732223,1422.71
12-Apr-23,7801.85,7984.35,7786.75,7978.35,2.26%,65971135,4837
13-Apr-23,7997.65,8005.8,7924.9,7931.5,-0.83%,26065559,2312.57
17-Apr-23,7936.25,7949.1,7859.25,7889.6,-0.59%,18800139,1468.58
18-Apr-23,7892,7993.95,7852.85,7986.8,1.2%,38019691,2511.09
19-Apr-23,7993.3,8028.25,7948.95,7979.45,-0.17%,30758088,2642.97
