Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
13-Feb-19,9000.1,9009.15,8803.55,8839.75,-1.78%,44822609,2551.77
14-Feb-19,8835.5,8944.65,8809.7,8920.9,0.97%,19213640,1266.99
15-Feb-19,8890.95,8893.45,8252.1,8643.3,-2.79%,35521729,3497.71
18-Feb-19,8703.6,8744.25,8560.5,8573.95,-1.49%,19994581,1813.29
19-Feb-19,8611.1,8636.95,8539.75,8552.7,-0.68%,16696437,1603.79
20-Feb-19,8600.95,8621,8551.45,8606.35,0.06%,14220463,1255.62
21-Feb-19,8632.25,8721.95,8606.05,8706.35,0.86%,13874084,1178.74
22-Feb-19,8718.6,8778.4,8698.85,8772.6,0.62%,13065998,1168.72
25-Feb-19,8795.35,8858.2,8738.1,8816.2,0.24%,17236808,1419.68
26-Feb-19,8733.95,8869.8,8659.1,8829.45,1.09%,16631377,1310.64
27-Feb-19,8859.55,8975.4,8799.45,8866.2,0.08%,23523570,1511.17
28-Feb-19,8918.95,8934.4,8871.4,8884.85,-0.38%,27133882,1670.22
01-Mar-19,8909,8993.8,8882.2,8972.65,0.71%,16221791,1206.72
05-Mar-19,8975.2,9066.4,8937.9,9054.65,0.89%,16054127,1159.33
06-Mar-19,9088.45,9193.05,9026.6,9155,0.73%,23513017,1692.73
07-Mar-19,9129.65,9209.15,9021.5,9045.65,-0.92%,24337312,1727.9
08-Mar-19,9038.85,9085.2,9007.8,9021.85,-0.19%,15832832,1204.68
11-Mar-19,9052.95,9168.45,9047.15,9155.05,1.13%,14435244,1224.71
12-Mar-19,9212.6,9345.1,9202.7,9274.8,0.68%,24787689,1785.07
13-Mar-19,9298.7,9318.15,9070.6,9100.25,-2.13%,21196190,1526.23
14-Mar-19,9102.1,9209.2,9077.35,9184.9,0.91%,20139736,1492.33
15-Mar-19,9203.95,9256.25,9178.6,9221.75,0.19%,22485358,1760.76
18-Mar-19,9224.05,9240.9,9133.8,9204.95,-0.21%,15522222,1172.08
19-Mar-19,9230.7,9312.2,9216.3,9244.6,0.15%,15986878,1233.57
20-Mar-19,9259.3,9300.8,9231.65,9264.5,0.06%,12715415,1141.42
22-Mar-19,9298.5,9338.3,9188.1,9199.35,-1.07%,14418569,1071.96
25-Mar-19,9159.95,9181.8,9081.55,9170.15,0.11%,14737955,1210.48
26-Mar-19,9210.6,9259.7,9164.4,9245,0.37%,13186432,964.52
27-Mar-19,9267.4,9322.05,9120.3,9148.8,-1.28%,14888686,1110.6
28-Mar-19,9172.2,9235.25,9126.9,9199.4,0.3%,26759764,1984.61
29-Mar-19,9243.1,9366.65,9240.8,9346.55,1.12%,20443327,1594.79
01-Apr-19,9367.6,9416.95,9353.65,9375.4,0.08%,18363013,1494.9
02-Apr-19,9419.25,9425.95,9272.4,9296.95,-1.3%,12632975,1027.49
03-Apr-19,9312.25,9341.25,9163.5,9180.3,-1.42%,14752757,1095.39
04-Apr-19,9193.3,9278.7,9181.65,9263.4,0.76%,15405348,1084.2
05-Apr-19,9314.3,9332.1,9259.45,9271.55,-0.46%,17342544,1193.06
08-Apr-19,9292.1,9329.4,9219,9243.9,-0.52%,11969717,880.21
09-Apr-19,9231.95,9349.85,9207.45,9333.3,1.1%,13959730,1022.79
10-Apr-19,9308.2,9520.3,9305.5,9407.9,1.07%,19982125,1568.68
11-Apr-19,9386.75,9422,9355.9,9391.15,0.05%,13254343,1030.96
12-Apr-19,9398.25,9448.45,9383.75,9426.45,0.3%,18467844,1399.2
15-Apr-19,9431.8,9447.45,9358.75,9417.75,-0.15%,10236197,779.87
16-Apr-19,9460.1,9474.1,9410.2,9417.8,-0.45%,11477368,959.54
18-Apr-19,9442.55,9450.95,9338.65,9409.9,-0.35%,11800745,867.27
22-Apr-19,9392.25,9410.65,9260.95,9285.45,-1.14%,8009109,682.79
23-Apr-19,9294,9422,9290.55,9388.8,1.02%,17092800,1268.96
24-Apr-19,9383.4,9474.6,9358.35,9459,0.81%,12745317,1062.77
25-Apr-19,9435.45,9534.55,9423.5,9442.55,0.08%,21484970,1748.06
26-Apr-19,9493.6,9578.4,9440.15,9461.7,-0.34%,21921119,1979.6
30-Apr-19,9468.6,9471.85,9307.2,9402.5,-0.7%,21185486,1599.08
02-May-19,9379.15,9419.7,9271.85,9291.3,-0.94%,17481482,1331.83
03-May-19,9307.35,9324.2,9193.05,9220.45,-0.93%,15816220,1071.61
06-May-19,9121.35,9226.85,9110.95,9189.75,0.75%,15765872,1015.66
07-May-19,9215.45,9229.8,9126.85,9148.2,-0.73%,14305996,1074.58
08-May-19,9144.1,9146.75,8973.4,9003.35,-1.54%,16196918,1094.69
09-May-19,8963.55,9011.6,8881.6,8976.9,0.15%,16033512,1165.73
10-May-19,8964.7,9012.75,8914.95,8944.6,-0.22%,12715708,919.54
13-May-19,8904.8,8906.4,8244.65,8553.5,-3.95%,36660458,1871.64
14-May-19,8573.65,8762.2,8516.1,8683.9,1.29%,30903142,1664.63
15-May-19,8690.7,8756.55,8562.75,8595.75,-1.09%,22503895,1478.36
16-May-19,8592.1,8606.8,8293.05,8577.35,-0.17%,53499767,2908.25
17-May-19,8540.9,8542.7,8387.9,8448.95,-1.08%,32723259,2200.69
20-May-19,8640,8675.3,8415.25,8505.95,-1.55%,23974986,2064.24
21-May-19,8517,8725.8,8471.6,8488.25,-0.34%,26575270,2065.32
22-May-19,8498.05,8584.95,8413.3,8510.85,0.15%,24916807,1589.05
23-May-19,8613.3,8626.1,8472.2,8497.6,-1.34%,25849311,1711.98
24-May-19,8529.4,8620.2,8515.65,8608.45,0.93%,15481725,1005.24
27-May-19,8593.8,8607.45,8493.45,8525,-0.8%,20506658,1549.76
28-May-19,8552.35,8599.15,8492.4,8513.85,-0.45%,46666310,2301.29
01-Jan-20,8060.3,8076.65,8018.95,8047.1,-0.16%,8898088,613.47
02-Jan-20,8056.75,8102.4,8027.15,8053.95,-0.03%,12949471,748.23
03-Jan-20,8053,8189.8,8026.3,8111.95,0.73%,26218452,1306.48
06-Jan-20,8076.85,8085.5,7943.15,7987.35,-1.11%,17516389,957.16
07-Jan-20,8014.1,8087.65,7973.95,8036.5,0.28%,27939913,1266.69
08-Jan-20,7975.7,8041.6,7960.05,7996.15,0.26%,12772164,690.56
09-Jan-20,8057.8,8090.95,8015.15,8033.15,-0.31%,13984986,797.77
10-Jan-20,8048.55,8171.2,8044.35,8058.5,0.12%,15905005,1186.75
13-Jan-20,8082.3,8141.3,8042.65,8078.45,-0.05%,15316440,1012.3
14-Jan-20,8104.15,8136.4,8081.3,8117,0.16%,17191560,1056.99
15-Jan-20,8135.75,8178.85,8080.35,8166.2,0.37%,19694123,1402.89
16-Jan-20,8188.05,8223.85,8175.35,8203.1,0.18%,20295556,1150.02
17-Jan-20,8208.3,8371.6,8200,8345.3,1.67%,25015786,1744.77
20-Jan-20,8353.7,8375.2,8251,8269.35,-1.01%,18242184,1271.08
21-Jan-20,8249.15,8313.45,8214.55,8274.2,0.3%,15648289,1085.14
22-Jan-20,8295,8372.3,8245.45,8256.65,-0.46%,25047666,1399.19
23-Jan-20,8245.95,8322.45,8208.55,8300.2,0.66%,19859338,1331.44
24-Jan-20,8291.75,8349.25,8273.95,8294.05,0.03%,22172519,1183.73
27-Jan-20,8270.05,8471.8,8240.1,8416.35,1.77%,31445075,2690.34
28-Jan-20,8427.8,8513.15,8395.65,8420.25,-0.09%,27888536,2044.13
29-Jan-20,8446.2,8492.45,8361.25,8412.8,-0.4%,22104792,1519.31
30-Jan-20,8426.25,8438.2,8207.6,8237.05,-2.25%,30302538,1756.14
31-Jan-20,8256.2,8299.35,8122.95,8138.6,-1.42%,19900193,1402.13
01-Feb-20,8129.3,8209.85,7975.9,8013.75,-1.42%,12340055,896.89
03-Feb-20,8020.95,8122,7944.9,7967.55,-0.67%,21276658,1409.36
04-Feb-20,8002.65,8166.8,7967.8,8122.4,1.5%,35927209,2352.14
05-Feb-20,8151.2,8185,8091.6,8125.6,-0.31%,25123590,1620.91
06-Feb-20,8194,8281.25,8176.6,8227.9,0.41%,43116500,2952.78
07-Feb-20,8243.05,8363.3,8180.05,8341.85,1.2%,53298851,3377
10-Feb-20,8340.15,8371.2,8235,8261.25,-0.95%,26094576,1528.16
11-Feb-20,8303.3,8359.5,8280.95,8324.65,0.26%,23370221,1610.15
12-Feb-20,8341.7,8375,8238.95,8265.05,-0.92%,22810042,1711.98
13-Feb-20,8292,8351.55,8246.95,8335.7,0.53%,20839474,1714.22
14-Feb-20,8349.9,8384.1,8294.2,8331.7,-0.22%,18664002,1273.39
17-Feb-20,8342.6,8377.35,8193.6,8204.85,-1.65%,28572499,1482.27
18-Feb-20,8190.85,8213,8068.2,8198.3,0.09%,22600610,1385.57
19-Feb-20,8277.4,8390.4,8276.15,8378.65,1.22%,45593806,2683.07
20-Feb-20,8401.55,8473.8,8348.75,8364.35,-0.44%,36971243,2347.38
24-Feb-20,8275.95,8281.95,8086.65,8115.55,-1.94%,50488414,2542.04
25-Feb-20,8153.85,8153.85,7898.35,7938.45,-2.64%,39869569,2155.97
26-Feb-20,7886.35,7931.7,7813.95,7839.2,-0.6%,44448864,2377.21
27-Feb-20,7824.5,7903.55,7740.95,7885.15,0.78%,40519410,2155.45
28-Feb-20,7751.45,7786.6,7559,7576.75,-2.25%,35181304,2231.68
02-Mar-20,7675.55,7768,7463.05,7535.1,-1.83%,28891044,1856.49
03-Mar-20,7606.8,7966.15,7603.15,7920.6,4.13%,41206044,2483.71
04-Mar-20,7970,8131.85,7840.85,8086.55,1.46%,57962920,3239.18
05-Mar-20,8125.9,8281.7,8122.6,8146,0.25%,40817153,2328.36
06-Mar-20,7863.1,8057.95,7860.6,8018.3,1.97%,27817586,1930.43
09-Mar-20,7921.25,7999.3,7698.25,7756.45,-2.08%,33459937,2008.99
11-Mar-20,7754.75,7779.1,7596.35,7623.05,-1.7%,36502334,2014.03
12-Mar-20,7408.4,7423.95,6868.7,6942.55,-6.29%,52330391,2476.46
13-Mar-20,6558.25,7469.7,6242.85,7268,10.82%,51705471,2392.35
16-Mar-20,7075.35,7406.05,6909.65,6959.35,-1.64%,47249630,2159.38
17-Mar-20,7014.5,7289.65,6927.05,6979.1,-0.5%,40951602,2090.06
18-Mar-20,7135.05,7145.4,6666.85,6705.75,-6.02%,44945057,2100.15
19-Mar-20,6489.5,6871.4,6332,6655.5,2.56%,35700672,1816.28
20-Mar-20,6740.25,7088.15,6728.75,6951.9,3.14%,50098202,2534.08
23-Mar-20,6518,6850.55,6380.1,6432.3,-1.31%,33278043,1568.33
24-Mar-20,6589.45,6828.3,6532.65,6611.05,0.33%,34381735,1718.4
25-Mar-20,6539.6,6746.3,6538.55,6695.55,2.38%,30766064,1440.78
26-Mar-20,6845.25,6963.25,6743.05,6775,-1.03%,43517854,2192.2
27-Mar-20,6924.6,7058.8,6697.95,6813.05,-1.61%,40899569,2100.6
30-Mar-20,6708.7,6970.5,6608.8,6896,2.79%,38187086,1912.74
31-Mar-20,7074.2,7224.35,6951.4,7176.5,1.45%,39022078,2097.7
01-Apr-20,7206.2,7208.25,6991.6,7026.7,-2.49%,31879062,1607.57
03-Apr-20,7019.85,7452.8,6956.2,7361.6,4.87%,90108092,4138.97
07-Apr-20,7729.25,8159.75,7569.85,8124.85,5.12%,103930843,5599.35
08-Apr-20,8122.9,8564.85,8056.3,8412.2,3.56%,127307172,6510.05
09-Apr-20,8739.5,9032.4,8706.4,8800.45,0.7%,121942870,7153.61
13-Apr-20,9000.25,9229.6,8852,9044.35,0.49%,121649029,6765.95
15-Apr-20,9265.4,9382.15,8889.2,9038.8,-2.45%,115258180,6304.72
16-Apr-20,9040.9,9251.05,8989.8,9199.3,1.75%,74190433,4366.24
17-Apr-20,9429.5,9454.1,9066.1,9157.75,-2.88%,70421787,4268.05
20-Apr-20,9176.7,9212.55,9004.75,9149.2,-0.3%,61908115,3562.63
21-Apr-20,9031.85,9561.35,8999.95,9381.65,3.87%,125520844,7811.67
22-Apr-20,9369.4,9513,9305.75,9377,0.08%,79245371,5047.75
23-Apr-20,9400.15,9580.85,9358.35,9388.9,-0.12%,75985091,4231.63
24-Apr-20,9358.4,9638.7,9305.6,9518.45,1.71%,104409591,6146
27-Apr-20,9590.5,9753.5,9557.4,9602.05,0.12%,75788241,4627.42
28-Apr-20,9699.25,9701,9352,9386.2,-3.23%,51486443,3152.36
29-Apr-20,9453.3,9498.15,9339.75,9385.45,-0.72%,47209223,2863.35
30-Apr-20,9522.55,9556.5,9253.9,9327.1,-2.05%,68640854,4457.98
04-May-20,9181.6,9507.45,9140.15,9364.6,1.99%,87107464,5241.59
05-May-20,9493.7,9503.75,9157.35,9181.5,-3.29%,52022881,3028.66
06-May-20,9229.85,9289.9,9128.05,9227.15,-0.03%,50166933,3106.34
07-May-20,9283.2,9373.55,9128.95,9148.1,-1.46%,42005200,2511.44
08-May-20,9275.9,9385.6,9230.35,9343.35,0.73%,44253004,3032.56
11-May-20,9413.25,9416.5,9281.7,9307.3,-1.13%,47289876,2996.47
12-May-20,9291.1,9368.05,9142.8,9246.65,-0.48%,54851247,3611.59
13-May-20,9447.95,9447.95,9131.15,9147.75,-3.18%,46759973,2804.02
14-May-20,9146.1,9279.65,9103.8,9172.2,0.29%,60236390,3280.64
15-May-20,9177.35,9211,9065.65,9093,-0.92%,70644388,3561.69
18-May-20,9097.6,9201.45,8999.85,9092.65,-0.05%,61511159,3616.69
19-May-20,9149.45,9231.5,9044.05,9084.6,-0.71%,45405467,2701
20-May-20,9098.7,9495.5,9074.6,9456.8,3.94%,54446440,4519.52
21-May-20,9475.2,9549.4,9436.05,9520.55,0.48%,56821496,3557.41
22-May-20,9502.3,9619.6,9427.2,9600.65,1.04%,49964360,3078.36
26-May-20,9624.3,9679.85,9454.75,9483.5,-1.46%,48678400,2978.55
27-May-20,9528.75,9537.8,9416.8,9463.7,-0.68%,43880429,2717.34
28-May-20,9488.95,9507.55,9362.05,9464.5,-0.26%,39314551,2430.44
01-Jan-21,12933.1,13045.55,12875.55,13001.95,0.53%,22979089,2071.34
04-Jan-21,13085.3,13186.55,13028.2,13149.8,0.49%,33417937,2902.57
05-Jan-21,13148.05,13247.05,13073,13166.35,0.14%,27960847,2807.16
06-Jan-21,13181,13205.65,12965.65,13118.1,-0.48%,24307037,2297.98
07-Jan-21,13168.45,13200.25,13010.35,13060.75,-0.82%,21168370,2175.81
08-Jan-21,13141,13298.15,13104.05,13271.55,0.99%,32926401,2998.99
11-Jan-21,13315.45,13423.8,13222.8,13412.35,0.73%,30582768,2924.42
12-Jan-21,13445.65,13476.8,13220.05,13244.7,-1.49%,23359635,2403.2
13-Jan-21,13285.95,13304.75,12994.25,13122.55,-1.23%,24099130,2492.5
14-Jan-21,13140.4,13278.6,13020.3,13232.55,0.7%,27373208,2548.4
15-Jan-21,13262.05,13268.55,12946.8,13014.25,-1.87%,29532920,2702.72
18-Jan-21,13000.8,13013.45,12592.8,12653.5,-2.67%,25806650,2600.94
19-Jan-21,12714.95,12914.5,12699.2,12866.05,1.19%,19726714,2158.06
20-Jan-21,12919,12992.9,12862.4,12881.2,-0.29%,17928805,1851.76
21-Jan-21,12967.1,12967.1,12655.55,12697.15,-2.08%,20326982,1972.33
22-Jan-21,12670,12700.5,12468.75,12542.1,-1.01%,50902635,3421.04
25-Jan-21,12604.6,12867.85,12390.55,12756.75,1.21%,56441956,4727.78
27-Jan-21,12764.5,12764.5,12403.8,12495.9,-2.1%,39053127,3375.4
28-Jan-21,12331.75,12513.4,12213.6,12395.95,0.52%,33625898,2787.8
29-Jan-21,12467.85,12482.55,12101.45,12170.25,-2.39%,52733649,5076.36
01-Feb-21,12212.2,12218.75,11934.25,12103.55,-0.89%,43558269,4371.24
02-Feb-21,12228.3,12416.3,12125.35,12361.55,1.09%,45297703,5018.33
03-Feb-21,12468.05,12899.8,12445.6,12706.65,1.91%,67625168,6747.18
04-Feb-21,12772.25,12866.55,12661.9,12739.05,-0.26%,28542430,2741.39
05-Feb-21,12812.75,13041,12669.6,12950.65,1.08%,48932410,4964.11
08-Feb-21,13039.55,13118.7,12907.25,12971,-0.53%,28591917,3876.11
09-Feb-21,12954.85,13013.1,12771.05,12812.8,-1.1%,27831592,3424.93
10-Feb-21,12842.7,12945.8,12689.4,12905.55,0.49%,26712557,2839.46
11-Feb-21,12833.65,12961.95,12807.6,12929.8,0.75%,32225299,2830.57
12-Feb-21,13012.35,13013.75,12738.35,12785.75,-1.74%,29121313,2383.15
15-Feb-21,12817.95,12863.3,12723.4,12745.1,-0.57%,19328352,1981.72
16-Feb-21,12789.05,12821,12695.15,12804.15,0.12%,24863387,2188.36
17-Feb-21,12794.9,12837.1,12551.25,12584.35,-1.65%,25408863,2397.88
18-Feb-21,12593.5,12648.1,12491.05,12517.5,-0.6%,23393805,2331.22
19-Feb-21,12499.9,12545.7,12236.15,12347.4,-1.22%,27821177,2664.79
22-Feb-21,12365.8,12387.05,11950.45,12032.3,-2.7%,24406874,2548.82
23-Feb-21,12059.35,12122.35,11935.25,12029.5,-0.25%,31168857,2495.52
24-Feb-21,12101.3,12135.45,11916.8,12035.85,-0.54%,11432011,1163.87
25-Feb-21,12097.35,12291.75,12058.2,12141.7,0.37%,28226224,2908.52
26-Feb-21,12043.6,12322.1,11860.7,11927.9,-0.96%,44644630,4198.76
01-Mar-21,12007.2,12126.4,11949.75,12092.7,0.71%,18030301,1712.06
02-Mar-21,12156.3,12273.95,12099.85,12257.3,0.83%,20639823,2445.18
03-Mar-21,12347.5,12399.15,12236.05,12379.6,0.26%,20939749,2061.8
04-Mar-21,12315.85,12447.3,12265.85,12351.75,0.29%,25370268,2504.94
05-Mar-21,12320.8,12336,12150.45,12192.75,-1.04%,18527435,1758.98
08-Mar-21,12224.3,12347.85,12202.3,12239.85,0.13%,15039713,1370.36
09-Mar-21,12316.8,12333.25,12053.1,12133.85,-1.49%,15420892,1400.65
10-Mar-21,12218.45,12335.9,12180.15,12313.25,0.78%,22335088,1845.27
12-Mar-21,12365.8,12377.3,12148.55,12184.25,-1.47%,17072475,1629.78
15-Mar-21,12213.75,12215.15,11848.3,12024.5,-1.55%,16755834,1724.28
16-Mar-21,12059.2,12099.9,11953.25,12013,-0.38%,16718169,1728.88
17-Mar-21,12028.7,12032.5,11747.6,11787.5,-2.01%,19770701,1843.46
18-Mar-21,11830.95,11849.2,11466.95,11514.45,-2.68%,19449523,1936.03
19-Mar-21,11466.7,11705.95,11280.8,11667.1,1.75%,25593868,2689.53
22-Mar-21,11685.1,11884.75,11669.05,11850.75,1.42%,23238144,2107.92
23-Mar-21,11869.1,11943.35,11811.3,11907.2,0.32%,16741915,1569.85
24-Mar-21,11874,12056.25,11850.9,11916.3,0.36%,25113189,2247.99
25-Mar-21,11929.45,11986.35,11717.35,11816.8,-0.94%,22012395,2123.18
26-Mar-21,11887.9,11944.15,11765.7,11883.2,-0.04%,22200668,1907.74
30-Mar-21,11989.1,12219.6,11958,12206.6,1.81%,20930766,2008.84
31-Mar-21,12231.05,12327.4,12191.9,12272.6,0.34%,21159046,1935.16
01-Apr-21,12319,12400.55,12273.6,12377.1,0.47%,14702245,1331.16
05-Apr-21,12383.55,12383.55,12129.25,12331.5,-0.42%,16785000,1695.04
06-Apr-21,12345.1,12562.1,12321.7,12548.6,1.65%,22715192,2047.61
07-Apr-21,12597,12695.1,12549.5,12616.35,0.15%,18351007,1863.79
08-Apr-21,12630.15,12739.05,12592.75,12611.7,-0.15%,15873043,1645.17
09-Apr-21,12603.6,13074,12582.6,12995.35,3.11%,64843281,5428.4
12-Apr-21,13026.3,13301.6,12758.65,12961.85,-0.49%,89494723,8775.01
13-Apr-21,13155,13205.5,12733,12807.5,-2.64%,38826633,4656
15-Apr-21,12914.65,13054.5,12798.6,12987.05,0.56%,46300023,4202.19
16-Apr-21,13016.45,13309.7,12892,13234.25,1.67%,53088388,4495.85
19-Apr-21,13233.2,13342.25,12999.8,13256.25,0.17%,59334166,5455.04
20-Apr-21,13426.05,13583.05,13324.25,13426.9,0.01%,71771304,6821.72
22-Apr-21,13496.55,13633.4,13347.2,13378.95,-0.87%,58909921,5717.91
23-Apr-21,13373.1,13476.55,13169,13319.75,-0.4%,57789638,5323.21
26-Apr-21,13418.6,13418.6,13186.25,13203.85,-1.6%,57498904,4559.94
27-Apr-21,13247.55,13310.65,13145.05,13296.75,0.37%,35539847,3065.96
28-Apr-21,13347.65,13367.4,13227.2,13252.95,-0.71%,39404012,3203.6
29-Apr-21,13301.85,13401.5,13222.6,13298.65,-0.02%,38814417,3166.5
30-Apr-21,13271.35,13619.55,13263.35,13469.25,1.49%,44768895,4397.04
03-May-21,13502.65,13580.5,13408.2,13507.45,0.04%,30198409,2932.16
04-May-21,13573.85,13573.85,13200.7,13234.75,-2.5%,29092905,2686.49
05-May-21,13293,13809.15,13210.5,13779.7,3.66%,101236858,9172.45
06-May-21,13897.55,13960.8,13651.2,13747.75,-1.08%,59021615,5500.34
07-May-21,13799.25,13924.7,13718.65,13747.1,-0.38%,32932167,3269.61
10-May-21,13965.5,14228.4,13861.45,14131.85,1.19%,55078744,6051.42
11-May-21,14112.65,14282.9,14013.25,14066.65,-0.33%,46933774,4204.64
12-May-21,14135.1,14224.5,14000.1,14065.05,-0.5%,52764034,4555.53
14-May-21,14141.1,14252.35,13848.95,13885.5,-1.81%,53065876,5803.43
17-May-21,13921.3,13958.6,13741.25,13858.7,-0.45%,34369106,3488.57
18-May-21,13934.35,13995.35,13804.7,13832.4,-0.73%,21810905,2323
19-May-21,13859.6,14039.1,13839.2,14001.35,1.02%,30992965,3568.53
20-May-21,14025.35,14056.2,13903.1,13970.2,-0.39%,31295755,3137.46
21-May-21,14036.75,14085.65,13974.45,13993.7,-0.31%,20191351,2210.16
24-May-21,14028.85,14171.4,14015.6,14034.65,0.04%,30652852,2962.51
25-May-21,14120.9,14127.6,14025.95,14090.1,-0.22%,16292205,1964.13
26-May-21,14138.75,14228.6,14088.3,14127.25,-0.08%,25447688,2365.52
27-May-21,14157.1,14169.7,14022.75,14100.05,-0.4%,38749598,3573.04
28-May-21,14092.35,14098.4,13893.55,13934.1,-1.12%,43114247,3581.02
31-May-21,14001.2,14074.75,13849.3,14051.75,0.36%,37718876,4369.46
03-Jan-22,14247.65,14280,14148.05,14156.4,-0.64%,15146817,1379.04
04-Jan-22,14207.05,14239.45,14017.55,14040.65,-1.17%,19660267,1610.5
05-Jan-22,14090.3,14136.15,13968.95,13999.85,-0.64%,21530434,1900.44
06-Jan-22,13988.5,14066.8,13878.3,13912.25,-0.55%,15178653,1576.67
07-Jan-22,13949.9,13961.75,13841.95,13857.95,-0.66%,13698343,1276.98
10-Jan-22,13896.05,13905.4,13800.4,13858.95,-0.27%,22788536,1919.99
11-Jan-22,13881.7,13974.6,13834.15,13854.25,-0.2%,21836310,1873.87
12-Jan-22,13935.2,13939.25,13765.25,13833.7,-0.73%,18417745,1659.89
13-Jan-22,13856.5,14097.45,13843.6,14051.15,1.4%,26484878,2404.68
14-Jan-22,14024.55,14082.85,13935.65,13964.15,-0.43%,29361798,2080.3
17-Jan-22,13954.75,13970.15,13819.7,13862.45,-0.66%,29060266,1921.74
18-Jan-22,13887.2,13962.9,13676.8,13697.6,-1.37%,27502819,2136.88
19-Jan-22,13701.05,13726.25,13536.2,13682.7,-0.13%,27752744,1861.99
20-Jan-22,13695.9,13712.75,13415.75,13454.9,-1.76%,18487863,1689.42
21-Jan-22,13409.65,13417.6,13150.7,13243.05,-1.24%,29965653,2429.63
24-Jan-22,13225.1,13238.6,12846.55,12998.6,-1.71%,34612992,3080.44
25-Jan-22,12910.3,13120.45,12776,13092.1,1.41%,25165609,1992.63
27-Jan-22,12973.8,12981,12767.4,12847.9,-0.97%,39921703,3753.15
28-Jan-22,12850.85,13208.8,12834.2,12983.05,1.03%,35243485,3062.44
31-Jan-22,13081.1,13260.65,13068.85,13179.9,0.76%,28894150,2613.04
01-Feb-22,13280.05,13495,13222.7,13477.5,1.49%,30349208,2557.56
02-Feb-22,13517.2,13656.95,13484.2,13643.65,0.94%,23496633,1801.7
03-Feb-22,13656.85,13667.05,13561.25,13617.6,-0.29%,21407680,1606.41
04-Feb-22,13637.85,13688.55,13554.4,13580.3,-0.42%,23543715,2393.97
07-Feb-22,13569.15,13590.55,13313.5,13381.7,-1.38%,23251278,1819.64
08-Feb-22,13390.7,13508.55,13318.2,13444.7,0.4%,27907524,2174.36
09-Feb-22,13467.4,13612.2,13447.1,13570.3,0.76%,17372226,1678.73
10-Feb-22,13602.8,13646.5,13505.85,13613.05,0.08%,29500754,2428.26
11-Feb-22,13524.9,13583.25,13452.8,13510.3,-0.11%,27298973,2890.17
14-Feb-22,13334.6,13482.7,13218.25,13252.15,-0.62%,27989640,2745.76
15-Feb-22,13192.95,13368.1,13162.55,13356.9,1.24%,27025743,2326.22
16-Feb-22,13421.05,13519.75,13332.7,13425.1,0.03%,18241941,2018.31
17-Feb-22,13472.15,13475.75,13310,13324.4,-1.1%,17706288,1664.79
18-Feb-22,13303.75,13303.75,13189.5,13208.8,-0.71%,19844844,1857.6
21-Feb-22,13168.4,13221.6,12999.25,13029.9,-1.05%,15612817,1467.32
22-Feb-22,12807.3,12976.35,12768.45,12954.5,1.15%,20826080,1777.91
23-Feb-22,13010.9,13077.65,12952.5,12976.3,-0.27%,14988951,1325.79
24-Feb-22,12677.75,12808.7,12467.9,12500.1,-1.4%,28138484,2319.78
25-Feb-22,12622.85,12925.5,12593.1,12899.85,2.19%,20880649,1648.16
28-Feb-22,12807.4,12946.2,12707.9,12927.6,0.94%,33549954,2432.8
02-Mar-22,12841.25,12938.85,12637.8,12689.55,-1.18%,30296498,2468.75
03-Mar-22,12793.6,12815.3,12617.15,12643.75,-1.17%,19830135,1829.5
04-Mar-22,12558.5,12731.05,12478.1,12600.15,0.33%,22704725,1958.95
07-Mar-22,12436.75,12570.7,12290.9,12546.85,0.89%,20405285,1715.22
08-Mar-22,12534,12873.75,12524.85,12844.85,2.48%,28371208,2372.9
09-Mar-22,12929.75,13130.5,12864.3,13059.25,1%,29238088,2449.59
10-Mar-22,13170.55,13227.1,13041.55,13077.05,-0.71%,22646448,1887.03
11-Mar-22,13073.65,13426.5,13031.1,13399,2.49%,41681630,3542.86
14-Mar-22,13420.35,13452.4,13315.1,13351.9,-0.51%,25296261,2217.91
15-Mar-22,13358.6,13556.1,13250.1,13318.85,-0.3%,30223603,2530.49
16-Mar-22,13446.5,13447.3,13256.1,13374.5,-0.54%,17914209,1543.35
17-Mar-22,13439.65,13566.15,13436.35,13546.05,0.79%,26580227,2485.74
21-Mar-22,13632.1,13749.4,13530.9,13549.55,-0.61%,30965222,2348.56
22-Mar-22,13554.5,13577.75,13400.9,13513.15,-0.31%,20482786,2032.76
23-Mar-22,13582.45,13725.15,13541.45,13569.65,-0.09%,24958787,2512.2
24-Mar-22,13501.9,13783.45,13474.6,13724.5,1.65%,27346551,2789.15
25-Mar-22,13771.8,13785.65,13530.3,13607.05,-1.2%,19667997,1874.77
28-Mar-22,13642.2,13722.05,13491.9,13562.25,-0.59%,20956619,1809.25
29-Mar-22,13602.95,13791.7,13564.05,13771.4,1.24%,22729323,2189.41
30-Mar-22,13831.35,13840.9,13703.35,13745.6,-0.62%,21248964,1967.69
31-Mar-22,13755.35,13800.65,13542.3,13584.1,-1.24%,17835146,1851.3
01-Apr-22,13609.9,13647.05,13524,13579.9,-0.22%,15247803,1342.3
04-Apr-22,13630.45,13806.5,13571.45,13789.25,1.17%,15072036,1356.44
05-Apr-22,13837.2,13903.55,13777.45,13809.25,-0.2%,17302485,1613.6
06-Apr-22,13786.55,13907.65,13744.5,13758.45,-0.2%,18277919,1708.73
